"COG","SOG","Timestamp","Longitude","Latitude","MMSI","RouteName","Type"
"110.6","7.3","Mon Apr 30 09:55:02 CST 2018","122.79564166666668","37.866038333333336","415678900","POs0ENs0","机动船在航"
"158.4","0.2","Mon Apr 30 10:05:20 CST 2018","122.80736833333332","37.85801666666666","415678900","POs0ENs0","机动船在航"
"343.2","0.0","Mon Apr 30 12:20:01 CST 2018","118.45844166666669","38.947575","412053000","POs0ENs0","机动船在航"
"33.4","0.0","Mon Apr 30 12:25:13 CST 2018","118.45844833333334","38.94753666666666","412053000","POs0ENs0","机动船在航"
"0.0","0.0","Mon Apr 30 14:09:26 CST 2018","117.75970166666669","38.947896666666665","312455000","POs0ENs0","机动船在航"
"0.0","0.0","Mon Apr 30 14:11:15 CST 2018","117.75970333333332","38.94789333333333","312455000","POs0ENs0","机动船在航"
"343.1","6.1","Mon Apr 30 08:00:50 CST 2018","119.54375333333331","35.358223333333335","412330330","POs0ENs0","机动船在航"
"348.1","7.2","Mon Apr 30 08:01:00 CST 2018","119.54366666666668","35.358556666666665","412330330","POs0ENs0","机动船在航"
"0.0","0.0","Mon Apr 30 08:00:03 CST 2018","119.654085","39.928333333333335","412011070","POs0ENs0","机动船在航"
"0.0","0.0","Mon Apr 30 08:00:14 CST 2018","119.65408666666669","39.928345","412011070","POs0ENs0","机动船在航"
"325.0","1.2","Mon Apr 30 10:00:06 CST 2018","118.21925","38.403083333333335","413332320","POs0ENs0","在航"
"338.0","1.2","Mon Apr 30 10:15:07 CST 2018","118.21906666666666","38.40303333333333","413332320","POs0ENs0","在航"
"118.7","0.0","Mon Apr 30 08:39:18 CST 2018","121.69157166666666","38.97564","413424860","POs0ENs0","机动船在航"
"118.7","0.0","Mon Apr 30 08:40:38 CST 2018","121.69146333333332","38.97568666666667","413424860","POs0ENs0","机动船在航"
"350.8","0.0","Mon Apr 30 12:08:00 CST 2018","118.11928333333331","38.95036666666667","412302110","POs0ENs0","机动船在航"
"350.8","0.0","Mon Apr 30 12:12:18 CST 2018","118.11928333333331","38.950383333333335","412302110","POs0ENs0","机动船在航"
"29.6","0.1","Mon Apr 30 14:58:47 CST 2018","119.59503","39.806718333333336","412753980","POs0ENs0","机动船在航"
"29.6","0.1","Mon Apr 30 14:59:07 CST 2018","119.59504333333334","39.80671","412753980","POs0ENs0","机动船在航"
"112.0","0.0","Mon Apr 30 08:07:20 CST 2018","119.5158","35.314733333333336","413450140","POs0ENs0","机动船在航"
"185.0","0.0","Mon Apr 30 08:18:01 CST 2018","119.5158","35.31471666666667","413450140","POs0ENs0","机动船在航"
"221.6","6.5","Mon Apr 30 15:16:56 CST 2018","121.90915333333334","40.561011666666666","412000070","POs0ENs0","机动船在航"
"221.6","6.5","Mon Apr 30 15:16:57 CST 2018","121.90915333333334","40.561011666666666","412000070","POs0ENs0","机动船在航"
"300.3","0.3","Mon Apr 30 11:44:36 CST 2018","119.60587166666669","39.75834166666667","412473650","POs0ENs0","机动船在航"
"300.3","0.3","Mon Apr 30 11:44:38 CST 2018","119.60587166666669","39.75834166666667","412473650","POs0ENs0","机动船在航"
"360.0","102.3","Mon Apr 30 10:23:07 CST 2018","118.23438833333331","38.45127333333333","414083000","POs0ENs0","在航"
"360.0","102.3","Mon Apr 30 10:23:08 CST 2018","118.23438833333331","38.45127333333333","414083000","POs0ENs0","在航"
"6.0","0.2","Mon Apr 30 08:00:25 CST 2018","121.92470166666666","40.64669666666666","926065125","POs0ENs0","机动船在航"
"358.3","0.2","Mon Apr 30 08:01:09 CST 2018","121.92469333333334","40.64673833333333","926065125","POs0ENs0","机动船在航"
"54.2","0.0","Mon Apr 30 08:01:50 CST 2018","119.60424166666668","35.08009666666667","412439640","POs0ENs0","机动船在航"
"68.9","0.0","Mon Apr 30 08:09:49 CST 2018","119.60443666666669","35.080108333333335","412439640","POs0ENs0","机动船在航"
"129.6","4.2","Mon Apr 30 15:00:27 CST 2018","118.45768833333334","38.94502666666666","413272680","POs0ENs0","在航"
"144.3","6.5","Mon Apr 30 15:05:01 CST 2018","118.46264166666668","38.93991666666667","413272680","POs0ENs0","在航"
"154.3","1.8","Mon Apr 30 11:48:19 CST 2018","122.07304333333332","40.31339666666667","413702190","POs0ENs0","在航"
"177.4","3.0","Mon Apr 30 11:51:14 CST 2018","122.07351333333334","40.311708333333335","413702190","POs0ENs0","在航"
"360.0","0.0","Mon Apr 30 08:01:55 CST 2018","119.35049333333332","35.08705","412330360","POs0ENs0","机动船在航"
"360.0","0.0","Mon Apr 30 08:24:15 CST 2018","119.35052","35.08704","412330360","POs0ENs0","机动船在航"
"219.9","0.0","Mon Apr 30 08:00:07 CST 2018","117.74221666666666","38.9844","312030000","POs0ENs0","机动船在航"
"219.9","0.0","Mon Apr 30 08:00:27 CST 2018","117.7422","38.9844","312030000","POs0ENs0","机动船在航"
"4.0","12.3","Mon Apr 30 12:44:14 CST 2018","122.775035","35.079786666666664","413434590","POs0ENs0","机动船在航"
"5.1","12.0","Mon Apr 30 12:45:24 CST 2018","122.77540833333332","35.083785","413434590","POs0ENs0","机动船在航"
"108.7","0.0","Mon Apr 30 08:25:17 CST 2018","121.48347","37.65678833333333","413544000","POs0ENs0","机动船在航"
"198.1","0.0","Mon Apr 30 08:25:27 CST 2018","121.48345333333332","37.65678166666667","413544000","POs0ENs0","机动船在航"
"250.8","9.6","Mon Apr 30 08:00:24 CST 2018","119.391225","37.94755333333333","413695660","POs0ENs0","机动船在航"
